"variant","age","ylo","yhi","cancer_type"
"KRAS G13D",76.4648760756251,21681.7209625835,39111.8174860876,"CRC"
"KRAS G13D",76.6305847234336,21484.3826314567,39054.6686908432,"CRC"
"KRAS G13D",76.796293371242,21368.2574127597,39004.002314837,"CRC"
"KRAS G13D",76.9620020190505,21062.0605658911,38950.5279743657,"CRC"
"KRAS G13D",77.127710666859,20767.5912628375,38886.2942185558,"CRC"
"KRAS G13D",77.2934193146674,20474.1977319412,38844.2982046919,"CRC"
"KRAS G13D",77.4591279624759,20103.4461419548,38824.1600584563,"CRC"
"KRAS G13D",77.6248366102843,19678.7506956656,38772.199398581,"CRC"
"KRAS G13D",77.7905452580928,19323.478122445,38745.6181558163,"CRC"
"KRAS G13D",77.9562539059013,18820.5849511293,38729.4912491278,"CRC"
"KRAS G13D",78.1219625537097,18288.2988627413,38666.9849175006,"CRC"
"KRAS G13D",78.2876712015182,17824.4259257482,38629.7581928031,"CRC"
"KRAS G13D",78.4533798493266,17225.3168912882,38607.2163368723,"CRC"
"KRAS G13D",78.6190884971351,16821.8080749748,38577.9087071701,"CRC"
"KRAS G13D",78.7847971449436,16321.9626017645,38533.1114359673,"CRC"
"KRAS G13D",78.950505792752,15810.5972394331,38519.4262683672,"CRC"
"KRAS G13D",79.1162144405605,15329.2134961347,38511.2954748141,"CRC"
"KRAS G13D",79.2819230883689,14865.9777580194,38509.3690962355,"CRC"
"KRAS G13D",79.4476317361774,14487.2973530082,38492.5601556177,"CRC"
"KRAS G13D",79.6133403839859,14111.0046538796,38490.5623501092,"CRC"
"KRAS G13D",79.7790490317943,13660.2795796772,38488.8892778983,"CRC"
"KRAS G13D",79.9447576796028,13234.6174171536,38478.8441214614,"CRC"
"KRAS G13D",80.1104663274112,12767.1343138118,38473.3278314176,"CRC"
"KRAS G13D",80.2761749752197,12177.0950441771,38473.3278314176,"CRC"
"KRAS G13D",80.4418836230282,11738.2522477333,38473.3278314176,"CRC"
"KRAS G13D",80.6075922708366,11127.5618778243,38454.1917734244,"CRC"
"KRAS G13D",80.7733009186451,10687.6384859662,38443.2897732196,"CRC"
"KRAS G13D",80.9390095664535,10271.8506571469,38443.2897732196,"CRC"
"KRAS G13D",81.104718214262,9812.9786532577,38443.2897732196,"CRC"
"KRAS G13D",81.2704268620705,9362.98318662897,38443.2897732196,"CRC"
"KRAS G13D",81.4361355098789,8979.06676021009,38423.6623010386,"CRC"
"KRAS G13D",81.6018441576874,8587.76151686503,38423.6623010386,"CRC"
"KRAS G13D",81.7675528054959,8176.00960928564,38405.7213709346,"CRC"
"KRAS G13D",81.9332614533043,7697.43101379537,38405.7213709346,"CRC"
"KRAS G13D",82.0989701011128,7344.41081051776,38405.7213709346,"CRC"
"KRAS G13D",82.2646787489212,6982.37588929984,38387.3472802732,"CRC"
"KRAS G13D",82.4303873967297,6563.42445492399,38387.3472802732,"CRC"
"KRAS G13D",82.5960960445381,6169.28342088657,38364.7952623382,"CRC"
"KRAS G13D",82.7618046923466,5811.89163444993,38355.9527946207,"CRC"
"KRAS G13D",82.9275133401551,5496.69393777397,38349.9000358744,"CRC"
"KRAS G13D",83.0932219879635,5201.2500733028,38349.4087677688,"CRC"
"KRAS G13D",83.258930635772,4880.57463412493,38309.5595101278,"CRC"
"KRAS G13D",83.4246392835804,4534.41971225525,38296.4210816462,"CRC"
"KRAS G13D",83.5903479313889,4209.856936959,38296.4210816462,"CRC"
"KRAS G13D",83.7560565791974,3923.83390217847,38294.1019012751,"CRC"
"KRAS G13D",83.9217652270058,3646.00913032917,38293.3830521421,"CRC"
"KRAS G13D",84.0874738748143,3413.53694195808,38244.5684398358,"CRC"
"KRAS G13D",84.2531825226228,3195.95722105432,38140.7820722003,"CRC"
"KRAS G13D",84.4188911704312,2882.13995352392,37781.0885087867,"CRC"
"KRAS G12C",43.5811088295688,8184.38239574039,39221.5663184848,"CRC"
"KRAS G12C",43.7311320646737,8239.17412468988,39186.8614602718,"CRC"
"KRAS G12C",43.8811552997786,8313.52631268752,39137.7437322127,"CRC"
"KRAS G12C",44.0311785348836,8386.32990017669,39099.2360965093,"CRC"
"KRAS G12C",44.1812017699885,8459.13348766587,39041.1706870197,"CRC"
"KRAS G12C",44.3312250050934,8528.76118418691,38977.1595453103,"CRC"
"KRAS G12C",44.4812482401983,8596.61016037977,38912.401541269,"CRC"
"KRAS G12C",44.6312714753033,8657.37599501327,38847.6435372276,"CRC"
"KRAS G12C",44.7812947104082,8704.58288124016,38789.7632546542,"CRC"
"KRAS G12C",44.9313179455131,8777.63542755721,38738.3575878823,"CRC"
"KRAS G12C",45.081341180618,8850.84310143641,38669.7737476385,"CRC"
"KRAS G12C",45.231364415723,8920.22403942023,38599.4886138271,"CRC"
"KRAS G12C",45.3813876508279,8986.93203914963,38536.0637335515,"CRC"
"KRAS G12C",45.5314108859328,9061.82585902064,38496.2363804509,"CRC"
"KRAS G12C",45.6814341210377,9123.81322829614,38476.9557997049,"CRC"
"KRAS G12C",45.8314573561427,9190.03475635487,38421.9445243264,"CRC"
"KRAS G12C",45.9814805912476,9246.12979860088,38353.7320982172,"CRC"
"KRAS G12C",46.1315038263525,9321.11798363154,38276.0390777493,"CRC"
"KRAS G12C",46.2815270614574,9401.20459854284,38229.6407743154,"CRC"
"KRAS G12C",46.4315502965623,9470.17264252618,38186.7066644636,"CRC"
"KRAS G12C",46.5815735316673,9525.97779500001,38130.7306409077,"CRC"
"KRAS G12C",46.7315967667722,9584.24148642623,38129.8876768668,"CRC"
"KRAS G12C",46.8816200018771,9642.50517785245,38111.3649422169,"CRC"
"KRAS G12C",47.031643236982,9707.28428485459,38058.5334924646,"CRC"
"KRAS G12C",47.181666472087,9777.23113978627,38020.6928436702,"CRC"
"KRAS G12C",47.3316897071919,9846.38303033357,37942.2566972548,"CRC"
"KRAS G12C",47.4817129422968,9933.15383088451,37850.5217695007,"CRC"
"KRAS G12C",47.6317361774017,10017.4331618673,37778.9091387242,"CRC"
"KRAS G12C",47.7817594125067,10083.5401525471,37708.7575009221,"CRC"
"KRAS G12C",47.9317826476116,10141.8130660304,37648.5792992425,"CRC"
"KRAS G12C",48.0818058827165,10197.0409405881,37637.5384185452,"CRC"
"KRAS G12C",48.2318291178214,10267.1035159656,37624.6405691913,"CRC"
"KRAS G12C",48.3818523529264,10343.7719479946,37581.0813328843,"CRC"
"KRAS G12C",48.5318755880313,10416.5444538041,37544.5846679512,"CRC"
"KRAS G12C",48.6818988231362,10480.5355493513,37526.7608147649,"CRC"
"KRAS G12C",48.8319220582411,10529.791189075,37481.8329076033,"CRC"
"KRAS G12C",48.9819452933461,10577.221179769,37418.5720385114,"CRC"
"KRAS G12C",49.131968528451,10640.0897232498,37355.3111694196,"CRC"
"KRAS G12C",49.2819917635559,10706.9726852876,37292.0503003278,"CRC"
"KRAS G12C",49.4320149986608,10774.0781406911,37227.2915829191,"CRC"
"KRAS G12C",49.5820382337658,10848.5840375901,37181.2064273349,"CRC"
"KRAS G12C",49.7320614688707,10920.9307551268,37125.3725222434,"CRC"
"KRAS G12C",49.8820847039756,10970.6680447441,37053.562313533,"CRC"
"KRAS G12C",50.0321079390805,11050.3562922359,37002.0130064886,"CRC"
"KRAS G12C",50.1821311741855,11120.2918401709,36956.924608619,"CRC"
"KRAS G12C",50.3321544092904,11179.1342641796,36939.3800031139,"CRC"
"KRAS G12C",50.4821776443953,11224.4508533922,36913.7877098791,"CRC"
"KRAS G12C",50.6322008795002,11281.2584932821,36867.798239036,"CRC"
"KRAS G12C",50.7822241146052,11326.621399652,36826.365418555,"CRC"
"KRAS G12C",50.9322473497101,11382.4750749198,36807.4611661674,"CRC"
"KRAS G12C",51.082270584815,11416.3978328223,36748.5027039358,"CRC"
"KRAS G12C",51.2322938199199,11461.5556775922,36709.2114600101,"CRC"
"KRAS G12C",51.3823170550248,11504.9203345696,36664.9733233693,"CRC"
"KRAS G12C",51.5323402901298,11553.6140213643,36653.6244047843,"CRC"
"KRAS G12C",51.6823635252347,11616.8643642468,36639.0128273342,"CRC"
"KRAS G12C",51.8323867603396,11685.0552875858,36648.2455612216,"CRC"
"KRAS G12C",51.9824099954445,11721.7594505414,36626.8170942972,"CRC"
"KRAS G12C",52.1324332305495,11782.2628265942,36602.0221102884,"CRC"
"KRAS G12C",52.2824564656544,11847.5750864405,36601.2353653014,"CRC"
"KRAS G12C",52.4324797007593,11918.1944079247,36585.0856593489,"CRC"
"KRAS G12C",52.5825029358642,11976.334049549,36527.6371582618,"CRC"
"KRAS G12C",52.7325261709692,12045.4168702051,36525.0392567495,"CRC"
"KRAS G12C",52.8825494060741,12098.1496829462,36459.8413494155,"CRC"
"KRAS G12C",53.032572641179,12119.9687389962,36417.6310184473,"CRC"
"KRAS G12C",53.1825958762839,12143.0695345467,36369.4600292431,"CRC"
"KRAS G12C",53.3326191113889,12177.2488639759,36319.3031913221,"CRC"
"KRAS G12C",53.4826423464938,12221.479759772,36301.6870152975,"CRC"
"KRAS G12C",53.6326655815987,12273.5182143499,36286.9472333661,"CRC"
"KRAS G12C",53.7826888167036,12310.8886756884,36273.9966193446,"CRC"
"KRAS G12C",53.9327120518086,12370.1657584389,36261.0460053231,"CRC"
"KRAS G12C",54.0827352869135,12424.4877831181,36248.0953913016,"CRC"
"KRAS G12C",54.2327585220184,12486.1406887688,36227.8941998893,"CRC"
"KRAS G12C",54.3827817571233,12537.6499146466,36203.3081717918,"CRC"
"KRAS G12C",54.5328049922283,12575.5105456342,36163.5250181477,"CRC"
"KRAS G12C",54.6828282273332,12634.3694752664,36118.6438755249,"CRC"
"KRAS G12C",54.8328514624381,12698.56894234,36073.762732902,"CRC"
"KRAS G12C",54.982874697543,12752.0873345308,36054.8110072889,"CRC"
"KRAS G12C",55.132897932648,12801.6441757203,36041.0908412253,"CRC"
"KRAS G12C",55.2829211677529,12839.9342956133,36041.6610608796,"CRC"
"KRAS G12C",55.4329444028578,12872.1389296715,36012.2752543259,"CRC"
"KRAS G12C",55.5829676379627,12901.2606717409,35974.2682028313,"CRC"
"KRAS G12C",55.7329908730676,12971.223659773,35952.8009336911,"CRC"
"KRAS G12C",55.8830141081726,13041.1866478052,35948.8148621495,"CRC"
"KRAS G12C",56.0330373432775,13111.1496358373,35942.9382332011,"CRC"
"KRAS G12C",56.1830605783824,13181.1126238694,35912.5343226128,"CRC"
"KRAS G12C",56.3330838134873,13222.8526798071,35891.9538115256,"CRC"
"KRAS G12C",56.4831070485923,13284.8336391211,35846.9161286532,"CRC"
"KRAS G12C",56.6331302836972,13339.5563253428,35824.4932001375,"CRC"
"KRAS G12C",56.7831535188021,13400.7457381237,35806.5832782989,"CRC"
"KRAS G12C",56.933176753907,13468.4770438801,35781.5918533823,"CRC"
"KRAS G12C",57.083199989012,13491.8213194718,35771.7414179275,"CRC"
"KRAS G12C",57.2332232241169,13506.9859981882,35744.1490866652,"CRC"
"KRAS G12C",57.3832464592218,13559.3664610633,35702.671185305,"CRC"
"KRAS G12C",57.5332696943267,13614.5369778732,35676.3296674606,"CRC"
"KRAS G12C",57.6832929294317,13637.8390478406,35636.0732345069,"CRC"
"KRAS G12C",57.8333161645366,13669.5166310212,35606.6667672187,"CRC"
"KRAS G12C",57.9833393996415,13692.9348696425,35605.4208010269,"CRC"
"KRAS G12C",58.1333626347464,13730.6005767609,35552.9350853566,"CRC"
"KRAS G12C",58.2833858698514,13770.3693410048,35562.5862541468,"CRC"
"KRAS G12C",58.4334091049563,13799.8034524449,35565.482879352,"CRC"
"KRAS G12C",58.5834323400612,13829.2375638849,35553.096371952,"CRC"
"KRAS G12C",58.7334555751661,13858.671675325,35536.0466599352,"CRC"
"KRAS G12C",58.8834788102711,13896.2541376827,35524.6586380453,"CRC"
"KRAS G12C",59.033502045376,13917.9255270866,35504.8849494948,"CRC"
"KRAS G12C",59.1835252804809,13986.8135641332,35514.4618968383,"CRC"
"KRAS G12C",59.3335485155858,14031.5471450196,35513.5847362316,"CRC"
"KRAS G12C",59.4835717506908,14050.2241219886,35493.341990224,"CRC"
"KRAS G12C",59.6335949857957,14090.7515279053,35496.0158075193,"CRC"
"KRAS G12C",59.7836182209006,14111.4130881772,35479.2906503529,"CRC"
"KRAS G12C",59.9336414560055,14169.0331230075,35488.0538167998,"CRC"
"KRAS G12C",60.0836646911105,14209.839869484,35510.2628293588,"CRC"
"KRAS G12C",60.2336879262154,14241.1897030988,35493.2427253095,"CRC"
"KRAS G12C",60.3837111613203,14271.5306724439,35452.2450055292,"CRC"
"KRAS G12C",60.5337343964252,14301.8716417889,35474.7562773626,"CRC"
"KRAS G12C",60.6837576315302,14343.9415227128,35489.4091911825,"CRC"
"KRAS G12C",60.8337808666351,14384.2080628059,35469.6094813968,"CRC"
"KRAS G12C",60.98380410174,14431.0782293692,35462.7310521836,"CRC"
"KRAS G12C",61.1338273368449,14472.9901049833,35459.5877646297,"CRC"
"KRAS G12C",61.2838505719498,14519.6776117094,35497.4032240546,"CRC"
"KRAS G12C",61.4338738070548,14546.6266346885,35496.9144592226,"CRC"
"KRAS G12C",61.5838970421597,14577.5257827289,35471.748382798,"CRC"
"KRAS G12C",61.7339202772646,14618.8536961396,35504.5662744151,"CRC"
"KRAS G12C",61.8839435123695,14671.6222177758,35495.4481647268,"CRC"
"KRAS G12C",62.0339667474745,14693.6257614884,35524.8038840429,"CRC"
"KRAS G12C",62.1839899825794,14718.3389586048,35558.9090825603,"CRC"
"KRAS G12C",62.3340132176843,14737.6476250177,35557.0798277825,"CRC"
"KRAS G12C",62.4840364527892,14773.4853097178,35535.7457052372,"CRC"
"KRAS G12C",62.6340596878942,14809.2679742356,35514.6637759677,"CRC"
"KRAS G12C",62.7840829229991,14842.7696238525,35558.5013403386,"CRC"
"KRAS G12C",62.934106158104,14868.2817899675,35531.4670412198,"CRC"
"KRAS G12C",63.0841293932089,14896.2698545837,35561.8179891452,"CRC"
"KRAS G12C",63.2341526283139,14936.5620581433,35577.0265072016,"CRC"
"KRAS G12C",63.3841758634188,14976.591914558,35600.3022164688,"CRC"
"KRAS G12C",63.5341990985237,15007.7684195782,35625.7368015577,"CRC"
"KRAS G12C",63.6842223336286,15033.6472348766,35706.6265532264,"CRC"
"KRAS G12C",63.8342455687336,15058.4118242983,35764.418688209,"CRC"
"KRAS G12C",63.9842688038385,15095.0577518575,35837.8586308611,"CRC"
"KRAS G12C",64.1342920389434,15127.1434474857,35829.8534928729,"CRC"
"KRAS G12C",64.2843152740483,15161.6094905583,35871.2466832571,"CRC"
"KRAS G12C",64.4343385091533,15198.5175719718,35931.247742907,"CRC"
"KRAS G12C",64.5843617442582,15248.8022196822,35964.7489999902,"CRC"
"KRAS G12C",64.7343849793631,15257.1804597393,36013.6246640572,"CRC"
"KRAS G12C",64.884408214468,15288.7775671226,36045.0425211141,"CRC"
"KRAS G12C",65.0344314495729,15332.9511283055,36078.2954606521,"CRC"
"KRAS G12C",65.1844546846779,15371.1566800615,36136.2865767689,"CRC"
"KRAS G12C",65.3344779197828,15382.9717953107,36178.9940928406,"CRC"
"KRAS G12C",65.4845011548877,15413.06298484,36221.393713318,"CRC"
"KRAS G12C",65.6345243899926,15442.6147217411,36213.3076180511,"CRC"
"KRAS G12C",65.7845476250976,15474.3125577151,36261.4044492613,"CRC"
"KRAS G12C",65.9345708602025,15506.010393689,36281.3054110799,"CRC"
"KRAS G12C",66.0845940953074,15535.3186882578,36400.8448119633,"CRC"
"KRAS G12C",66.2346173304123,15570.159702231,36477.293918177,"CRC"
"KRAS G12C",66.3846405655173,15602.7106252204,36580.1951046305,"CRC"
"KRAS G12C",66.5346638006222,15629.9392716754,36608.5725438181,"CRC"
"KRAS G12C",66.6846870357271,15661.4260575883,36680.4511945519,"CRC"
"KRAS G12C",66.834710270832,15692.9128435012,36740.1450255722,"CRC"
"KRAS G12C",66.984733505937,15723.2701963968,36792.9950511416,"CRC"
"KRAS G12C",67.1347567410419,15755.5749955725,36828.494928843,"CRC"
"KRAS G12C",67.2847799761468,15785.5510811386,36901.3750855234,"CRC"
"KRAS G12C",67.4348032112517,15774.7783413758,36951.6926277462,"CRC"
"KRAS G12C",67.5848264463567,15771.8616748739,36996.226694526,"CRC"
"KRAS G12C",67.7348496814616,15776.6504823283,37040.3878594147,"CRC"
"KRAS G12C",67.8848729165665,15803.0619008019,37119.8868729048,"CRC"
"KRAS G12C",68.0348961516714,15830.1533420241,37198.5562600259,"CRC"
"KRAS G12C",68.1849193867764,15849.2610783872,37273.97622286,"CRC"
"KRAS G12C",68.3349426218813,15856.1890962109,37340.7085424882,"CRC"
"KRAS G12C",68.4849658569862,15874.8105063489,37393.0762199217,"CRC"
"KRAS G12C",68.6349890920911,15918.2776322537,37439.0556890797,"CRC"
"KRAS G12C",68.7850123271961,15911.7318688609,37491.764915371,"CRC"
"KRAS G12C",68.935035562301,15934.8964499797,37544.7365501125,"CRC"
"KRAS G12C",69.0850587974059,15960.3380431657,37580.2782240692,"CRC"
"KRAS G12C",69.2350820325108,15979.4660110615,37628.4349667501,"CRC"
"KRAS G12C",69.3851052676158,16021.4914043622,37693.3086619242,"CRC"
"KRAS G12C",69.5351285027207,16050.3724372476,37734.6667520077,"CRC"
"KRAS G12C",69.6851517378256,16079.0447745155,37747.0731840586,"CRC"
"KRAS G12C",69.8351749729305,16069.0902797718,37803.288368544,"CRC"
"KRAS G12C",69.9851982080355,16090.9581442268,37856.1802183846,"CRC"
"KRAS G12C",70.1352214431404,16106.3859879189,37942.0985946635,"CRC"
"KRAS G12C",70.2852446782453,16127.9780986873,38018.3445071933,"CRC"
"KRAS G12C",70.4352679133502,16165.0732347012,38075.4540465031,"CRC"
"KRAS G12C",70.5852911484552,16195.8911115253,38175.4938850163,"CRC"
"KRAS G12C",70.7353143835601,16211.4349119985,38255.7024964371,"CRC"
"KRAS G12C",70.885337618665,16209.8495435817,38312.0754982544,"CRC"
"KRAS G12C",71.0353608537699,16188.0229188386,38393.2732119179,"CRC"
"KRAS G12C",71.1853840888749,16154.3206112303,38428.5650662156,"CRC"
"KRAS G12C",71.3354073239798,16152.9270427428,38517.2916770094,"CRC"
"KRAS G12C",71.4854305590847,16169.9368911923,38605.7466418899,"CRC"
"KRAS G12C",71.6354537941896,16190.2682377855,38679.8890106456,"CRC"
"KRAS G12C",71.7854770292945,16207.2643541536,38767.6513818224,"CRC"
"KRAS G12C",71.9355002643995,16219.2107940606,38839.07620448,"CRC"
"KRAS G12C",72.0855234995044,16218.5622266419,38873.3108873996,"CRC"
"KRAS G12C",72.2355467346093,16232.1506541435,38951.6186826978,"CRC"
"KRAS G12C",72.3855699697142,16243.2033983638,38994.0034387244,"CRC"
"KRAS G12C",72.5355932048192,16244.4127752092,39098.2285741429,"CRC"
"KRAS G12C",72.6856164399241,16259.3592117908,39201.350769647,"CRC"
"KRAS G12C",72.835639675029,16287.5382869505,39274.4244974854,"CRC"
"KRAS G12C",72.9856629101339,16272.8245432424,39349.982212272,"CRC"
"KRAS G12C",73.1356861452389,16278.3019811725,39438.7382986715,"CRC"
"KRAS G12C",73.2857093803438,16298.8570984607,39491.7610958873,"CRC"
"KRAS G12C",73.4357326154487,16264.9250425102,39571.1617991238,"CRC"
"KRAS G12C",73.5857558505536,16228.8735070758,39641.6936623486,"CRC"
"KRAS G12C",73.7357790856585,16232.4554165988,39750.636033558,"CRC"
"KRAS G12C",73.8858023207635,16246.176114936,39835.2498914536,"CRC"
"KRAS G12C",74.0358255558684,16268.4744137893,39933.9032477028,"CRC"
"KRAS G12C",74.1858487909733,16299.8836721589,39992.6887758526,"CRC"
"KRAS G12C",74.3358720260782,16286.9058524148,40080.8003228023,"CRC"
"KRAS G12C",74.4858952611832,16283.7951691623,40160.9013480496,"CRC"
"KRAS G12C",74.6359184962881,16281.4089155087,40248.3391123816,"CRC"
"KRAS G12C",74.785941731393,16309.7303943532,40336.2809626407,"CRC"
"KRAS G12C",74.9359649664979,16308.0386631649,40411.6837632937,"CRC"
"KRAS G12C",75.0859882016029,16338.0143442931,40495.9322138513,"CRC"
"KRAS G12C",75.2360114367078,16346.7587624169,40600.1065134182,"CRC"
"KRAS G12C",75.3860346718127,16357.7579310665,40715.8507834575,"CRC"
"KRAS G12C",75.5360579069176,16367.0694596145,40806.0575490748,"CRC"
"KRAS G12C",75.6860811420226,16362.8325391584,40909.0115758558,"CRC"
"KRAS G12C",75.8361043771275,16352.847551774,40960.8562808502,"CRC"
"KRAS G12C",75.9861276122324,16341.8777305609,41062.3517956229,"CRC"
"KRAS G12C",76.1361508473373,16358.829224915,41163.8473103955,"CRC"
"KRAS G12C",76.2861740824423,16371.3260665515,41265.3428251681,"CRC"
"KRAS G12C",76.4361973175472,16352.8081190735,41366.8383399408,"CRC"
"KRAS G12C",76.5862205526521,16317.4006217888,41472.9365776622,"CRC"
"KRAS G12C",76.736243787757,16285.3135387873,41592.9819327504,"CRC"
"KRAS G12C",76.886267022862,16249.1817780094,41702.3686152409,"CRC"
"KRAS G12C",77.0362902579669,16262.6084313763,41815.8932878107,"CRC"
"KRAS G12C",77.1863134930718,16266.1023600598,41922.1622447949,"CRC"
"KRAS G12C",77.3363367281767,16286.8533877977,42034.8090656861,"CRC"
"KRAS G12C",77.4863599632817,16303.2906937304,42133.2386208279,"CRC"
"KRAS G12C",77.6363831983866,16316.8514478484,42248.9714080134,"CRC"
"KRAS G12C",77.7864064334915,16288.2095405844,42336.6983326804,"CRC"
"KRAS G12C",77.9364296685964,16288.8921605222,42399.4841162268,"CRC"
"KRAS G12C",78.0864529037014,16281.0803737483,42486.300107664,"CRC"
"KRAS G12C",78.2364761388063,16288.2785385765,42584.7845172124,"CRC"
"KRAS G12C",78.3864993739112,16261.8362890051,42679.5565489674,"CRC"
"KRAS G12C",78.5365226090161,16221.6091799967,42787.7065517518,"CRC"
"KRAS G12C",78.6865458441211,16190.162194619,42889.2710615303,"CRC"
"KRAS G12C",78.836569079226,16151.2194688688,42991.2190639446,"CRC"
"KRAS G12C",78.9865923143309,16123.8841708666,43093.7155034851,"CRC"
"KRAS G12C",79.1366155494358,16097.9198617707,43196.2119430256,"CRC"
"KRAS G12C",79.2866387845408,16047.2572313137,43297.9748553251,"CRC"
"KRAS G12C",79.4366620196457,16007.355876514,43396.7486353935,"CRC"
"KRAS G12C",79.5866852547506,15985.6205597977,43489.1951297294,"CRC"
"KRAS G12C",79.7367084898555,15983.1871508601,43609.9709520557,"CRC"
"KRAS G12C",79.8867317249604,15971.337332867,43708.694140728,"CRC"
"KRAS G12C",80.0367549600654,15945.3167412672,43805.9689707853,"CRC"
"KRAS G12C",80.1867781951703,15933.2499802746,43904.2262092566,"CRC"
"KRAS G12C",80.3368014302752,15914.3333356446,44005.7217240293,"CRC"
"KRAS G12C",80.4868246653801,15892.1733442561,44107.2172388019,"CRC"
"KRAS G12C",80.6368479004851,15865.5928926308,44208.7127535745,"CRC"
"KRAS G12C",80.78687113559,15839.0124410055,44306.1942519208,"CRC"
"KRAS G12C",80.9368943706949,15835.1762696408,44383.5762772585,"CRC"
"KRAS G12C",81.0869176057998,15823.1022242259,44484.8331617399,"CRC"
"KRAS G12C",81.2369408409048,15808.3426198525,44553.594784834,"CRC"
"KRAS G12C",81.3869640760097,15765.1792893051,44639.9768198475,"CRC"
"KRAS G12C",81.5369873111146,15749.6068675,44729.9377135404,"CRC"
"KRAS G12C",81.6870105462195,15733.7689573212,44827.2635007387,"CRC"
"KRAS G12C",81.8370337813245,15717.5305112671,44950.656170886,"CRC"
"KRAS G12C",81.9870570164294,15685.3309718755,45060.1815222933,"CRC"
"KRAS G12C",82.1370802515343,15671.2547668392,45176.0118781134,"CRC"
"KRAS G12C",82.2871034866392,15640.551804905,45290.7097424169,"CRC"
"KRAS G12C",82.4371267217442,15595.7008389952,45394.5979929274,"CRC"
"KRAS G12C",82.5871499568491,15538.9260915331,45479.6457314623,"CRC"
"KRAS G12C",82.737173191954,15492.4697182546,45573.087535016,"CRC"
"KRAS G12C",82.8871964270589,15452.1785574529,45668.0193439107,"CRC"
"KRAS G12C",83.0372196621639,15411.6249976103,45779.1586566625,"CRC"
"KRAS G12C",83.1872428972688,15373.2048971102,45891.7809900026,"CRC"
"KRAS G12C",83.3372661323737,15350.5695842603,46004.4033233426,"CRC"
"KRAS G12C",83.4872893674786,15321.0700421162,46117.0256566827,"CRC"
"KRAS G12C",83.6373126025836,15322.8422351855,46231.7612041294,"CRC"
"KRAS G12C",83.7873358376885,15306.8040647805,46340.9347484617,"CRC"
"KRAS G12C",83.9373590727934,15294.6355437769,46446.6507806219,"CRC"
"KRAS G12C",84.0873823078983,15283.4477670403,46546.7055565881,"CRC"
"KRAS G12C",84.2374055430033,15227.6620536234,46646.3244118227,"CRC"
"KRAS G12C",84.3874287781082,15202.2987175269,46746.1006228904,"CRC"
"KRAS G12C",84.5374520132131,15174.5011503728,46847.5961376631,"CRC"
"KRAS G12C",84.687475248318,15147.9206987475,46949.0916524357,"CRC"
"KRAS G12C",84.8374984834229,15112.77234946,47050.5871672083,"CRC"
"KRAS G12C",84.9875217185279,15080.6119971953,47152.082681981,"CRC"
"KRAS G12C",85.1375449536328,15033.2643265036,47244.6089531823,"CRC"
"KRAS G12C",85.2875681887377,14996.8475996816,47329.2657332515,"CRC"
"KRAS G12C",85.4375914238426,14961.3973631972,47448.4893244635,"CRC"
"KRAS G12C",85.5876146589476,14922.6346845083,47559.9763483175,"CRC"
"KRAS G12C",85.7376378940525,14878.3192206932,47660.7512772987,"CRC"
"KRAS G12C",85.8876611291574,14839.1376850016,47761.0557706168,"CRC"
"KRAS G12C",86.0376843642623,14782.6089221007,47877.3737183457,"CRC"
"KRAS G12C",86.1877075993673,14720.2601579364,47973.7443488003,"CRC"
"KRAS G12C",86.3377308344722,14674.6762261236,48066.4853728827,"CRC"
"KRAS G12C",86.4877540695771,14627.7401988466,48167.0378297073,"CRC"
"KRAS G12C",86.637777304682,14596.2793999233,48268.5333444799,"CRC"
"KRAS G12C",86.787800539787,14560.8933660688,48370.0288592526,"CRC"
"KRAS G12C",86.9378237748919,14536.0422637704,48465.0798624032,"CRC"
"KRAS G12C",87.0878470099968,14514.8876488933,48540.8802602358,"CRC"
"KRAS G12C",87.2378702451017,14475.8340701911,48620.3691726002,"CRC"
"KRAS G12C",87.3878934802067,14451.9588176648,48711.7373827376,"CRC"
"KRAS G12C",87.5379167153116,14424.0092718217,48829.1571121825,"CRC"
"KRAS G12C",87.6879399504165,14397.0512959124,48948.2364809842,"CRC"
"KRAS G12C",87.8379631855214,14389.4787840885,49066.2674123223,"CRC"
"KRAS G12C",87.9879864206264,14377.2198988481,49170.2268630444,"CRC"
"KRAS G12C",88.1380096557313,14369.2088862584,49272.350057474,"CRC"
"KRAS G12C",88.2880328908362,14361.1978736687,49384.9840069789,"CRC"
"KRAS G12C",88.4380561259411,14296.1786964139,49486.4795217516,"CRC"
"KRAS G12A",46.5462012320329,36071.8817810368,149097.712302452,"CRC"
"KRAS G12A",46.6854012576716,36217.8406318522,148810.555717498,"CRC"
"KRAS G12A",46.8246012833103,36434.029842314,148487.799834221,"CRC"
"KRAS G12A",46.9638013089491,36637.7396864941,148160.297571552,"CRC"
"KRAS G12A",47.1030013345878,36765.2447673176,147822.176551487,"CRC"
"KRAS G12A",47.2422013602265,36832.931773901,147468.184319743,"CRC"
"KRAS G12A",47.3814013858653,36900.6187804844,147138.767816877,"CRC"
"KRAS G12A",47.520601411504,37015.805514261,146787.62903283,"CRC"
"KRAS G12A",47.6598014371427,37204.3385662183,146504.718563989,"CRC"
"KRAS G12A",47.7990014627815,37349.0457175034,146224.643539274,"CRC"
"KRAS G12A",47.9382014884202,37617.7303847781,145918.621757476,"CRC"
"KRAS G12A",48.077401514059,37801.6406930572,145683.871681592,"CRC"
